sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
100,100,100,100,100,100,100,82,72,66,64,62,64,70,78,94,82,74,70,70,72,78,88,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,84,74,68,64,64,66,72,80,96,84,76,74,74,76,82,92,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,86,76,70,66,66,68,74,82,98,88,80,76,76,78,84,94,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,88,78,70,68,68,70,74,84,100,90,82,78,78,80,88,98,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,90,80,72,70,68,70,76,86,100,94,86,82,80,84,90,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,92,80,74,70,70,72,78,88,100,96,88,84,84,86,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,94,82,76,72,72,74,80,90,100,100,90,86,86,88,96,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,96,84,78,74,74,76,82,92,100,100,94,90,88,92,98,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,96,84,78,76,76,80,88,100,100,100,94,90,90,96,100,100,100,100,100,100,100,100,0
100,98,100,100,100,100,100,100,100,100,98,88,82,78,78,82,90,100,100,100,94,92,92,96,100,100,100,100,100,100,100,100,0
100,94,100,100,100,100,100,100,100,100,100,90,84,82,82,86,94,100,100,100,96,94,94,98,100,100,100,100,100,100,100,100,0
100,90,100,100,100,100,100,100,100,100,100,92,86,84,84,88,96,100,100,100,98,94,96,100,100,100,100,100,100,100,100,100,0
100,100,92,98,100,100,100,100,100,100,100,100,100,92,88,86,90,96,100,100,100,100,96,96,98,100,100,100,100,100,100,100,0
100,100,92,94,100,100,100,100,100,100,100,100,100,94,90,90,92,100,100,100,100,100,96,96,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,96,92,90,94,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,86,92,0
100,100,100,100,100,100,100,100,100,98,94,92,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,90,0
100,100,100,100,100,100,100,100,100,98,94,94,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,88,0
100,100,100,100,100,98,94,94,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,88,100,100,100,100,0
100,100,100,100,100,98,94,92,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,76,90,100,100,100,100,0
100,100,100,100,100,100,100,100,100,98,94,94,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,74,88,0
100,100,100,100,100,100,100,100,100,100,96,96,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,72,86,0
100,100,100,100,100,100,100,100,100,100,98,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,70,84,0
100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,68,82,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,66,78,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,64,76,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,60,72,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,58,64,78,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,58,68,82,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,58,66,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,52,56,66,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,52,56,64,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,50,54,64,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,52,58,66,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,52,58,66,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,52,58,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,52,58,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,48,52,58,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,48,52,58,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,48,48,52,58,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,50,52,56,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,50,52,54,58,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,52,52,56,100,100,100,100,100,100,100,100,0
100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56,54,54,56,100,100,100,100,100,100,100,100,0
98,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,58,56,58,60,100,100,100,100,100,100,100,100,100,100,100,100,0
96,92,94,98,100,100,100,100,100,100,100,100,100,100,100,100,62,60,60,62,100,100,100,100,100,100,100,100,100,100,100,100,0
92,90,90,94,100,100,100,100,100,100,100,100,100,100,100,100,64,62,62,66,100,100,100,100,100,100,100,100,100,100,100,100,0
86,88,94,100,100,100,100,100,100,100,100,100,100,100,70,66,66,66,100,100,100,100,100,100,100,100,100,100,100,100,94,88,0
84,86,90,100,100,100,100,100,100,100,100,100,100,100,74,70,68,70,100,100,100,100,100,100,100,100,100,100,100,100,90,86,0
80,82,88,96,100,100,100,100,100,100,100,100,100,100,100,72,72,72,100,100,100,100,100,100,100,100,100,100,100,96,88,82,0
78,80,84,94,100,100,100,100,100,100,100,100,100,100,100,76,74,76,100,100,100,100,100,100,100,100,100,100,100,94,84,80,0
74,76,80,90,100,100,100,100,100,100,100,100,100,100,100,78,78,78,100,100,100,100,100,100,100,100,100,100,100,90,80,76,0
100,88,78,74,72,74,78,88,100,100,100,100,100,100,100,100,100,100,100,82,80,82,100,100,100,100,100,100,100,100,100,100,0
72,70,70,74,80,92,100,100,100,100,100,100,100,100,100,100,86,82,84,100,100,100,100,100,100,100,100,100,100,100,88,78,0
96,80,72,68,68,68,72,80,96,100,100,100,100,100,100,100,100,100,100,86,84,100,100,100,100,100,100,100,100,100,100,100,0
92,78,70,66,66,66,70,78,92,100,100,100,100,100,100,100,100,100,100,88,86,100,100,100,100,100,100,100,100,100,100,100,0
90,76,68,64,64,64,68,76,90,100,100,100,100,100,100,100,100,100,96,90,88,100,100,100,100,100,100,100,100,100,100,100,0
86,74,66,62,62,62,66,74,86,100,100,100,100,100,100,100,100,100,98,92,90,100,100,100,100,100,100,100,100,100,100,100,0
84,70,64,60,60,60,64,70,84,100,100,100,100,100,100,100,100,100,100,94,92,100,100,100,100,100,100,100,100,100,100,100,0
