sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
30,34,42,56,96,100,100,100,100,100,96,86,80,76,78,80,88,100,100,100,100,100,100,100,100,100,94,84,78,26,26,26,0
76,22,22,24,26,30,36,50,84,100,100,100,100,100,100,88,82,80,80,84,92,100,100,100,100,100,100,100,100,100,92,80,0
72,20,20,20,22,26,32,44,72,100,100,100,100,100,100,92,86,82,84,86,94,100,100,100,100,100,100,100,100,100,88,78,0
96,80,72,68,18,18,18,20,24,30,44,86,100,100,100,100,100,100,92,86,84,86,92,100,100,100,100,100,100,100,100,100,0
100,100,82,74,68,66,16,16,18,20,26,34,58,100,100,100,100,100,100,96,88,86,86,90,100,100,100,100,100,100,100,100,0
100,98,82,72,66,64,28,16,16,18,24,32,54,100,100,100,100,100,100,98,90,88,88,92,100,100,100,100,100,100,100,100,1
64,62,34,14,14,16,18,24,42,100,100,100,100,100,100,100,94,90,92,96,100,100,100,100,100,100,100,100,100,92,78,68,1
60,58,40,18,12,12,14,18,30,100,100,100,100,100,100,100,96,94,94,98,100,100,100,100,100,100,100,100,100,88,74,66,1
58,56,100,20,12,10,8,12,20,74,100,100,100,100,100,100,100,96,98,100,100,100,100,100,100,100,100,100,100,84,70,62,1
54,54,100,22,14,12,10,8,8,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,66,58,1
52,50,50,24,16,12,10,10,8,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,62,56,1
48,48,48,26,18,14,12,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,70,60,52,1
46,44,44,100,20,14,12,12,10,10,10,10,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,66,56,50,1
42,42,42,100,20,16,14,12,12,10,10,12,12,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,62,52,46,1
40,38,38,100,22,18,14,12,12,12,12,12,14,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,58,48,42,1
36,36,36,100,100,18,16,14,12,12,12,14,14,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,54,44,40,1
34,32,32,34,100,20,16,14,14,14,14,14,16,18,20,100,100,100,100,100,100,100,100,100,100,100,100,100,64,48,40,36,1
100,18,14,12,12,12,12,12,14,16,18,100,100,100,100,100,100,100,100,100,100,100,100,92,60,46,38,34,32,30,30,32,1
10,10,10,10,10,10,12,14,18,100,100,100,100,100,100,100,100,100,100,100,100,64,46,38,32,30,28,28,30,100,14,12,1
8,6,6,6,6,8,8,10,12,18,100,100,100,100,100,100,100,100,100,100,100,60,44,36,32,28,28,28,100,100,10,8,1
4,4,4,4,4,4,4,6,6,10,22,100,100,100,100,100,100,100,100,100,96,56,42,34,30,26,26,26,100,8,6,4,1
2,2,2,2,2,2,2,2,2,2,2,100,100,100,100,100,100,100,100,100,90,54,38,32,28,26,24,4,2,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,70,80,96,86,80,94,42,12,8,6,4,4,4,4,4,4,4,4,6,6,10,22,100,48,30,34,40,52,100,100,100,1
92,68,76,92,86,78,76,88,22,14,10,8,8,6,6,6,6,8,8,10,12,18,100,100,38,30,34,42,54,100,100,100,1
90,64,72,86,86,78,74,100,34,20,16,12,10,10,10,10,10,10,12,14,18,28,100,100,30,32,36,42,56,100,100,100,1
86,60,68,82,84,78,74,100,46,26,20,16,14,14,12,12,12,14,16,18,24,100,100,56,30,32,36,44,56,100,100,100,1
84,58,64,78,84,76,72,100,56,34,24,20,18,16,16,16,16,16,20,22,30,100,100,30,30,34,38,44,58,100,100,100,1
80,54,62,74,82,76,72,100,68,40,30,24,20,20,18,18,18,20,22,28,100,100,100,30,32,34,38,46,100,100,100,100,0
78,52,58,70,82,74,72,70,78,46,34,28,24,22,22,22,22,24,26,32,100,100,32,32,32,34,40,46,100,100,96,100,0
74,48,54,64,80,74,70,70,90,54,38,32,28,26,24,24,24,26,30,36,100,100,32,32,34,36,40,48,100,98,94,100,0
72,44,50,60,80,72,70,70,100,60,44,36,30,28,28,26,28,30,34,40,100,100,34,32,34,36,42,50,100,96,90,100,0
68,42,46,56,74,72,68,68,100,66,48,40,34,32,30,30,30,34,38,100,100,36,34,34,34,38,42,100,100,92,88,100,0
66,38,42,52,68,72,68,68,100,72,54,44,38,34,32,32,34,36,40,100,100,36,34,34,36,38,44,100,98,88,86,100,0
62,36,40,48,62,70,68,66,70,80,58,48,40,38,36,36,36,40,44,100,100,38,36,36,36,40,44,100,94,86,82,100,0
82,78,100,52,34,38,46,64,70,68,68,100,76,58,48,42,40,38,38,40,44,50,100,38,36,34,34,36,40,100,98,88,0
78,76,100,56,36,34,42,56,70,68,68,72,82,62,52,46,42,42,42,44,48,100,100,38,34,34,34,36,38,100,96,84,0
66,38,28,34,44,68,68,68,70,98,72,58,50,46,44,44,46,50,100,100,40,36,34,34,36,38,100,96,84,76,74,100,0
62,36,26,30,38,60,68,66,70,100,76,62,54,50,48,48,48,52,100,46,40,38,36,36,36,40,100,92,80,74,70,100,0
60,36,26,26,32,50,66,66,68,74,82,66,58,52,50,50,52,56,100,48,42,38,36,36,38,100,100,88,78,70,68,100,0
56,34,24,20,28,42,66,66,68,72,86,70,62,56,54,54,54,58,100,48,42,38,38,36,38,100,100,84,74,68,64,100,0
54,32,24,18,22,32,66,64,66,72,92,74,64,58,56,56,58,62,100,50,44,40,38,38,38,100,100,80,70,64,62,100,1
24,20,16,18,30,64,64,66,72,88,74,66,60,58,58,62,68,100,48,44,40,40,40,100,100,88,74,66,60,100,100,38,1
22,16,14,12,20,62,62,64,70,92,76,68,64,62,62,64,70,100,50,46,42,40,100,100,100,84,70,62,58,100,100,34,1
100,100,28,20,16,14,12,12,62,62,66,74,90,76,70,66,64,66,70,100,56,48,44,42,40,100,100,94,74,64,58,54,1
100,100,28,20,16,14,12,12,12,62,66,74,94,80,72,68,68,68,72,100,56,48,44,42,100,100,100,90,70,60,54,50,1
100,100,28,20,16,14,12,12,12,12,66,74,98,84,76,72,70,72,76,100,56,48,44,42,100,100,100,84,66,56,50,50,1
100,100,28,20,16,14,12,12,12,12,12,74,100,88,80,74,74,74,80,100,56,48,44,42,100,100,100,78,62,52,48,50,1
100,100,28,20,16,14,12,12,12,12,12,14,100,92,82,78,76,78,82,72,56,48,44,52,100,100,100,72,58,50,44,50,1
100,100,28,20,16,14,12,12,12,12,12,14,16,94,86,80,80,80,86,72,56,48,44,68,100,100,100,68,54,46,40,50,1
100,100,28,20,16,14,12,12,12,12,12,14,16,98,88,84,82,84,88,72,56,48,44,84,100,100,90,62,48,42,38,50,1
34,100,100,100,24,18,16,14,12,12,12,12,14,16,20,94,88,86,86,90,78,60,50,44,74,100,100,100,64,48,40,36,1
100,24,18,14,14,12,12,12,12,12,14,16,22,92,88,88,90,100,66,54,46,70,100,100,100,64,48,38,34,30,74,100,1
100,22,16,14,12,12,10,10,12,12,14,16,20,96,92,90,94,100,68,54,50,78,100,100,100,58,42,34,30,32,80,100,1
100,100,16,12,12,10,10,10,10,10,12,14,18,28,94,94,96,100,68,56,56,88,100,100,88,52,38,30,26,36,86,100,1
100,100,14,12,10,10,10,10,10,10,12,14,18,26,98,96,100,100,70,56,62,96,100,100,76,44,32,26,24,38,92,100,1
44,100,100,100,100,14,12,10,10,10,10,10,12,12,16,22,100,100,100,100,84,64,56,76,100,100,100,52,34,26,22,26,1
40,100,100,100,100,92,14,12,12,10,10,12,12,14,16,22,100,100,100,100,82,62,60,84,100,100,100,44,28,22,18,24,1
38,100,100,100,100,92,78,12,12,12,12,12,14,14,18,24,100,100,100,100,80,60,66,90,100,100,84,34,22,18,16,22,1
20,14,12,16,28,100,100,100,100,96,80,72,14,14,14,14,16,18,22,30,100,100,100,100,74,56,68,94,100,100,72,30,1
16,12,10,10,18,66,100,100,100,100,84,74,70,16,16,18,20,22,26,36,100,100,100,100,70,58,70,96,100,100,60,26,1
14,10,8,8,8,28,100,100,100,100,88,78,72,70,20,20,22,26,32,42,100,100,100,100,64,60,72,100,100,100,48,20,1
10,8,6,6,6,6,6,100,100,100,90,80,74,72,22,24,26,28,36,48,100,100,100,92,60,62,76,100,100,100,38,16,1
8,6,6,4,4,4,4,4,4,100,94,82,78,74,24,26,28,32,40,100,100,100,100,84,56,64,78,100,100,100,26,12,1
4,4,4,2,2,2,2,2,2,4,4,4,80,78,28,28,32,36,44,100,100,100,100,76,56,66,80,100,100,100,14,6,1
2,2,2,2,2,2,2,2,2,2,2,2,2,4,38,32,34,40,48,100,100,100,100,68,58,68,82,100,100,100,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
